START
./expe;GetWin;B;1545802549;a
./expe;CreateDuel;B;1545802659;a
./expe;CreateDuel;B;1545802879;a
./expe;CreateDuel;B;1545803322;a
./expe;RespondDuel;B;1545804336;a
./expe;GetWin;B;1545804407;a
./expe;RespondDuel;B;1545804431;a
./expe;GetWin;B;1545804467;a
./expe;RespondDuel;B;1545804501;a
./expe;GetWin;B;1545804570;a
./expe;RespondDuel;B;1545804744;a
./expe;GetWin;B;1545804877;a
./expe;CreateDuel;B;1545805522;a
./expe;CreateDuel;B;1545809131;a
./expe;RespondDuel;B;1545811094;a
./expe;RespondDuel;B;1545811173;a
./expe;CreateDuel;B;1545811197;a
./expe;GetWin;B;1545811209;a
./expe;RespondDuel;B;1545811304;a
./expe;CreateDuel;B;1545811383;a
./expe;GetWin;B;1545811658;a
./expe;CreateDuel;B;1545811868;a
./expe;RespondDuel;B;1545814776;a
./expe;RespondDuel;B;1545814821;a
./expe;GetWin;B;1545814861;a
./expe;CreateDuel;B;1545814885;a
./expe;RespondDuel;B;1545814947;a
./expe;GetWin;B;1545815094;a
./expe;CreateDuel;B;1545815141;a
./expe;RespondDuel;B;1545815298;a
./expe;GetWin;B;1545815370;a
./expe;RespondDuel;B;1545816113;a
./expe;GetWin;B;1545816187;a
./expe;RespondDuel;B;1545817493;a
./expe;GetWin;B;1545817530;a
./expe;CreateDuel;B;1545817774;a
./expe;CreateDuel;B;1545817830;a
./expe;RespondDuel;B;1545817854;a
./expe;RespondDuel;B;1545817854;a
./expe;GetWin;B;1545817915;a
./expe;GetWin;B;1545817932;a
./expe;RespondDuel;B;1545818524;a
./expe;GetWin;B;1545818575;a
./expe;RespondDuel;B;1545818626;a
./expe;GetWin;B;1545818673;a
./expe;CreateDuel;B;1545818990;a
./expe;RespondDuel;B;1545819329;a
./expe;CreateDuel;B;1545819861;a
./expe;CreateDuel;B;1545821468;a
./expe;CreateDuel;B;1545821498;a
./expe;CreateDuel;B;1545821538;a
./expe;CreateDuel;B;1545821699;a
./expe;CreateDuel;B;1545822263;a
./expe;CreateDuel;B;1545822323;a
./expe;RespondDuel;B;1545823058;a
./expe;GetWin;B;1545823252;a
./expe;RespondDuel;B;1545823307;a
./expe;GetWin;B;1545823359;a
./expe;RespondDuel;B;1545823452;a
./expe;GetWin;B;1545823455;a
./expe;GetWin;B;1545823512;a
./expe;RespondDuel;B;1545823512;a
./expe;GetWin;B;1545823592;a
./expe;RespondDuel;B;1545823759;a
./expe;GetWin;B;1545823827;a
./expe;CreateDuel;B;1545824167;a
./expe;CreateDuel;B;1545824210;a
./expe;CreateDuel;B;1545824357;a
./expe;RespondDuel;B;1545824574;a
./expe;GetWin;B;1545824635;a
./expe;RespondDuel;B;1545824654;a
./expe;GetWin;B;1545824674;a
./expe;CreateDuel;B;1545827121;a
./expe;CreateDuel;B;1545829374;a
./expe;CreateDuel;B;1545829478;a
./expe;CreateDuel;B;1545829557;a
./expe;RespondDuel;B;1545838262;a
./expe;RespondDuel;B;1545838313;a
./expe;GetWin;B;1545838337;a
./expe;GetWin;B;1545838358;a
./expe;RespondDuel;B;1545840913;a
./expe;GetWin;B;1545840934;a
./expe;RespondDuel;B;1545840934;a
./expe;GetWin;B;1545841042;a
./expe;RespondDuel;B;1545868794;a
./expe;GetWin;B;1545868891;a
./expe;CreateDuel;B;1545868910;a
./expe;RespondDuel;B;1545877307;a
./expe;GetWin;B;1545877390;a
./expe;CreateDuel;B;1545877508;a
./expe;CreateDuel;B;1545877776;a
./expe;RespondDuel;B;1545879034;a
./expe;GetWin;B;1545879066;a
./expe;CreateDuel;B;1545883897;a
./expe;RespondDuel;B;1545884248;a
./expe;GetWin;B;1545884322;a
./expe;RespondDuel;B;1545884550;a
./expe;GetWin;B;1545884572;a
./expe;RespondDuel;B;1545888455;a
./expe;GetWin;B;1545888505;a
./expe;RespondDuel;B;1545888556;a
./expe;GetWin;B;1545888715;a
./expe;CreateDuel;B;1545897487;a
./expe;CreateDuel;B;1545899105;a
./expe;CreateDuel;B;1545901364;a
./expe;CreateDuel;B;1545909424;a
./expe;RespondDuel;B;1545909505;a
./expe;GetWin;B;1545909611;a
./expe;RespondDuel;B;1545909694;a
./expe;GetWin;B;1545909730;a
./expe;CreateDuel;B;1545910206;a
./expe;CreateDuel;B;1545915640;a
./expe;RespondDuel;B;1545931580;a
./expe;GetWin;B;1545931627;a
./expe;RespondDuel;B;1545931659;a
./expe;GetWin;B;1545931752;a
./expe;RespondDuel;B;1545931768;a
./expe;GetWin;B;1545931819;a
./expe;CreateDuel;B;1545958676;a
./expe;CreateDuel;B;1545963390;a
./expe;RespondDuel;B;1545975097;a
./expe;GetWin;B;1545975232;a
./expe;CreateDuel;B;1545978379;a
./expe;CreateDuel;B;1546055771;a
./expe;RespondDuel;B;1546087056;a
./expe;GetWin;B;1546087122;a
./expe;RespondDuel;B;1546103155;a
./expe;GetWin;B;1546103201;a
./expe;RespondDuel;B;1546104977;a
./expe;GetWin;B;1546105035;a
./expe;RespondDuel;B;1546105718;a
./expe;GetWin;B;1546105798;a
./expe;CreateDuel;B;1546146522;a
./expe;RespondDuel;B;1546146861;a
./expe;GetWin;B;1546146910;a
./expe;RespondDuel;B;1546173468;a
./expe;GetWin;B;1546173505;a
./expe;CreateDuel;B;1546173543;a
./expe;RespondDuel;B;1546433312;a
./expe;GetWin;B;1546433409;a
./expe;CreateDuel;B;1546480787;a
./expe;CreateDuel;B;1546480862;a
./expe;RespondDuel;B;1546480928;a
./expe;GetWin;B;1546480967;a
./expe;CreateDuel;B;1546488222;a
./expe;RespondDuel;B;1546517109;a
./expe;GetWin;B;1546517169;a
./expe;CreateDuel;B;1546517169;a
./expe;CreateDuel;B;1546521888;a
./expe;RespondDuel;B;1546522369;a
./expe;GetWin;B;1546522432;a
./expe;CreateDuel;B;1546527654;a
./expe;RespondDuel;B;1546580272;a
./expe;GetWin;B;1546580329;a
./expe;CreateDuel;B;1546580825;a
./expe;CreateDuel;B;1546584854;a
./expe;CreateDuel;B;1546653898;a
./expe;RespondDuel;B;1546665878;a
./expe;GetWin;B;1546665951;a
./expe;RespondDuel;B;1546685904;a
./expe;GetWin;B;1546685961;a
./expe;CreateDuel;B;1546689356;a
./expe;RespondDuel;B;1546695440;a
./expe;GetWin;B;1546695493;a
./expe;CreateDuel;B;1546717737;a
./expe;RespondDuel;B;1546769689;a
./expe;GetWin;B;1546769789;a
./expe;CreateDuel;B;1546775761;a
./expe;RespondDuel;B;1546855451;a
./expe;GetWin;B;1546855501;a
./expe;RespondDuel;B;1546871630;a
./expe;GetWin;B;1546871700;a
./expe;RespondDuel;B;1546871725;a
./expe;GetWin;B;1546871769;a
./expe;CreateDuel;B;1546872760;a
./expe;RespondDuel;B;1546873059;a
./expe;GetWin;B;1546873114;a
./expe;CreateDuel;B;1546873365;a
./expe;RespondDuel;B;1546873985;a
./expe;GetWin;B;1546874039;a
./expe;CreateDuel;B;1546875667;a
./expe;RespondDuel;B;1546947571;a
./expe;GetWin;B;1546947667;a
./expe;CreateDuel;B;1546947714;a
./expe;CreateDuel;B;1546947751;a
./expe;RespondDuel;B;1546998524;a
./expe;GetWin;B;1546998593;a
./expe;RespondDuel;B;1546998593;a
./expe;GetWin;B;1546998664;a
./expe;CreateDuel;B;1547011467;a
./expe;RespondDuel;B;1547012796;a
./expe;GetWin;B;1547012892;a
./expe;CreateDuel;B;1547048571;a
./expe;RespondDuel;B;1547052332;a
./expe;GetWin;B;1547052415;a
./expe;CreateDuel;B;1547053237;a
./expe;CreateDuel;B;1547054518;a
./expe;RespondDuel;B;1547054587;a
./expe;GetWin;B;1547054682;a
./expe;CreateDuel;B;1547054785;a
./expe;CreateDuel;B;1547054904;a
./expe;DeleteDuel;B;1547055025;a
./expe;RespondDuel;B;1547055375;a
./expe;CreateDuel;B;1547055487;a
./expe;CreateDuel;B;1547055530;a
./expe;RespondDuel;B;1547055905;a
./expe;RespondDuel;B;1547056033;a
./expe;GetWin;B;1547056125;a
./expe;CreateDuel;B;1547058784;a
./expe;CreateDuel;B;1547058811;a
./expe;GetWin;B;1547059427;a
./expe;GetWin;B;1547059656;a
./expe;RespondDuel;B;1547086310;a
./expe;GetWin;B;1547086389;a
./expe;CreateDuel;B;1547086465;a
./expe;RespondDuel;B;1547094830;a
./expe;GetWin;B;1547094907;a
./expe;CreateDuel;B;1547095219;a
./expe;RespondDuel;B;1547097646;a
./expe;GetWin;B;1547097699;a
./expe;CreateDuel;B;1547117263;a
./expe;RespondDuel;B;1547118923;a
./expe;GetWin;B;1547118990;a
./expe;CreateDuel;B;1547119624;a
./expe;CreateDuel;B;1547121343;a
./expe;RespondDuel;B;1547124118;a
./expe;RespondDuel;B;1547124164;a
./expe;CreateDuel;B;1547124581;a
./expe;CreateDuel;B;1547124616;a
./expe;CreateDuel;B;1547124644;a
./expe;CreateDuel;B;1547124663;a
./expe;RespondDuel;B;1547124685;a
./expe;GetWin;B;1547124775;a
./expe;GetWin;B;1547124923;a
./expe;CreateDuel;B;1547127955;a
./expe;RespondDuel;B;1547128028;a
./expe;RespondDuel;B;1547128087;a
./expe;GetWin;B;1547128109;a
./expe;GetWin;B;1547128247;a
./expe;RespondDuel;B;1547128287;a
./expe;GetWin;B;1547128308;a
./expe;GetWin;B;1547128329;a
./expe;DeleteDuel;B;1547128505;a
./expe;CreateDuel;B;1547128666;a
./expe;DeleteDuel;B;1547132890;a
./expe;CreateDuel;B;1547133009;a
./expe;RespondDuel;B;1547133265;a
./expe;GetWin;B;1547134264;a
./expe;CreateDuel;B;1547134594;a
./expe;RespondDuel;B;1547134876;a
./expe;GetWin;B;1547135266;a
./expe;CreateDuel;B;1547135448;a
./expe;RespondDuel;B;1547135567;a
./expe;GetWin;B;1547135658;a
./expe;RespondDuel;B;1547135773;a
./expe;GetWin;B;1547135889;a
./expe;CreateDuel;B;1547136004;a
./expe;DeleteDuel;B;1547136167;a
./expe;CreateDuel;B;1547137573;a
./expe;RespondDuel;B;1547137633;a
./expe;GetWin;B;1547138730;a
./expe;CreateDuel;B;1547138981;a
./expe;RespondDuel;B;1547139234;a
./expe;GetWin;B;1547139432;a
./expe;CreateDuel;B;1547139623;a
./expe;RespondDuel;B;1547139845;a
./expe;GetWin;B;1547139966;a
./expe;CreateDuel;B;1547140343;a
./expe;RespondDuel;B;1547140423;a
./expe;CreateDuel;B;1547140993;a
./expe;CreateDuel;B;1547141091;a
./expe;CreateDuel;B;1547141804;a
./expe;RespondDuel;B;1547141862;a
./expe;GetWin;B;1547141977;a
./expe;CreateDuel;B;1547144066;a
./expe;RespondDuel;B;1547144155;a
./expe;GetWin;B;1547144263;a
./expe;GetWin;B;1547144451;a
./expe;CreateDuel;B;1547148597;a
./expe;RespondDuel;B;1547148705;a
./expe;GetWin;B;1547148755;a
./expe;CreateDuel;B;1547149273;a
./expe;RespondDuel;B;1547149398;a
./expe;GetWin;B;1547150699;a
./expe;CreateDuel;B;1547150704;a
./expe;RespondDuel;B;1547150892;a
./expe;CreateDuel;B;1547151136;a
./expe;RespondDuel;B;1547151280;a
./expe;GetWin;B;1547151374;a
./expe;GetWin;B;1547154930;a
./expe;RespondDuel;B;1547176372;a
./expe;GetWin;B;1547176403;a
./expe;RespondDuel;B;1547176466;a
./expe;GetWin;B;1547176519;a
./expe;CreateDuel;B;1547177722;a
./expe;RespondDuel;B;1547177814;a
./expe;GetWin;B;1547177846;a
./expe;CreateDuel;B;1547179444;a
./expe;CreateDuel;B;1547179488;a
./expe;CreateDuel;B;1547183953;a
./expe;CreateDuel;B;1547184156;a
./expe;RespondDuel;B;1547184406;a
./expe;GetWin;B;1547184476;a
./expe;RespondDuel;B;1547184690;a
./expe;GetWin;B;1547184728;a
./expe;RespondDuel;B;1547185141;a
./expe;GetWin;B;1547185226;a
./expe;GetWin;B;1547187201;a
./expe;CreateDuel;B;1547189212;a
./expe;CreateDuel;B;1547190564;a
./expe;CreateDuel;B;1547191030;a
./expe;CreateDuel;B;1547191252;a
./expe;RespondDuel;B;1547192414;a
./expe;GetWin;B;1547192907;a
./expe;CreateDuel;B;1547193967;a
./expe;RespondDuel;B;1547194087;a
./expe;GetWin;B;1547195901;a
./expe;DeleteDuel;B;1547196593;a
./expe;DeleteDuel;B;1547196938;a
./expe;CreateDuel;B;1547203722;a
./expe;RespondDuel;B;1547204203;a
./expe;CreateDuel;B;1547204383;a
./expe;RespondDuel;B;1547204488;a
./expe;GetWin;B;1547204580;a
./expe;CreateDuel;B;1547206796;a
./expe;CreateDuel;B;1547210716;a
./expe;RespondDuel;B;1547210886;a
./expe;CreateDuel;B;1547211189;a
./expe;RespondDuel;B;1547211385;a
./expe;CreateDuel;B;1547211879;a
./expe;GetWin;B;1547212310;a
./expe;GetWin;B;1547212476;a
./expe;CreateDuel;B;1547213220;a
./expe;RespondDuel;B;1547213253;a
./expe;GetWin;B;1547213364;a
./expe;CreateDuel;B;1547214116;a
STOP
